content,toxic
"Quảng cáo hoài, chán vcl luôn!",0
Không thấy giá trị gì sau khi xem,0
"Đã nhận hàng, cảm ơn shop",0
sao may cu post anh voi cai voc dang te hai do?,1
Không liên quan gì đến tiêu đề,0
chắc cần đi khám tim vì đập quá nhanh,0
Tissue box empty,0
Có cần cập nhật phần mềm thường xuyên không?,0
vật lí kiểu này chắc bệnh nhân không muốn khoẻ lại đâu,0
Bình thường thôi mà,0
Bài viết này thực sự rất hữu ích,0
gotcha,0
nghĩ sao trứng chiên bán 110k trời?,0
Thời tiết Hà Nội nay lạ lùng ghê,0
"Nghèo còn đẻ, tự làm khổ mình",1
Đây là điều chúng ta cần lan toả,0
Chẳng có gì hấp dẫn cả,0
"Đã nghèo còn đẻ, đúng là ko biết nghĩ",1
Forever alone club,0
rất mong được xem thêm những sản phẩm như vậy,0
"Quá xuất sắc, tui fan bạn luôn!",0
nhìu thằng con chửi bác bảo vệ chắc đó giờ k được ai dạy,0
khi nao,0
Tự nhiên thấy vui cả ngày luôn á,0
Không thích meta game hiện tại chút nào,0
"Đã nghèo còn đẻ, khổ cả đời",0
Có não mà không dùng thì vứt đi,1
tôi cười xỉu vì cái cap này rồi đó,0
Chỉ biết drama với streamer khác,1
Tôi không hài lòng với sản phẩm này,0
xem xong cảm giác yêu đời hơn hẳn,0
Không liên quan lắm,0
khong co su thong nhat,0
Xem clip mà thấy không vui,0
Post ảnh skincare routine mà da breakout,1
"giong keo keo, nghe chan",0
do an nay ban tu lam hay mua ngoai?,0
Mình sẽ áp dụng thử cách bạn nói,0
Sản phẩm này dễ lắp ráp không bạn?,0
Chơi vài trận đã thấy nhàm rồi,0
Video không có giá trị gì đặc biệt,0
Bán hàng mà không có chút lương tâm,1
Chất lượng hình ảnh không tốt,0
sao may khong biet minh dang lam tro tren fb?,1
You're not alone in this,0
xe cho da cham nguoi,0
Triều Nguyễn còn thì ông này bị chém đầu lâu rồi nha,1
com rang nhu bot chien,0
clip bi dung giua chang hieu gi,0
Toàn là phốt mà còn bày đặt dạy đời,1
video hay vl luon!,0
Nhận hàng muốn ném luôn,1
clip như liều thuốc bổ tinh thần,0
Cơm quê dượng bầu khịa anh Huy clip nữa nè,0
Đang xem giữa chừng mà hết clip,0
đẹp như vậy chắc bệnh nhân không cần gây mê đâu,0
"quan dong nghet, khong sach",0
Spoiler alert! Cảnh báo,0
"Làm thật, ăn thật, nói ít thôi",0
Chemistry tuyệt vời!,0
Dùng tool là đi mượt liền nha,0
Ai biết thông tin thì share nha,0
may nghi may la celeb ma cu khoe tren fb story the?,1
"Been there, done that",0
Chat toxic thay vì focus game,1
Trân trọng từng hành động đẹp như này,0
Không có phản hồi sau khi báo lỗi,0
"tụi mình ai cũng có giọng, có văn hoá riêng chứ",0
cai video do ma may cung dam share len fb a?,1
tui lưu clip lại để xem mỗi khi mệt mỏi,0
noi linh tinh,0
mình là người dễ ăn mà vẫn thấy chán,0
Phạm pháp mới có ng dùng chứ ko phạm pháp ai thèm,0
Thấy hơi thất vọng,0
Chết hoài mà không chịu build phòng thủ,1
Giỏi quá trời giỏi luôn á,0
giờ học mà không có aesthetic là bị lạc hậu à,0
Không rõ nội dung clip,0
bình luận hài nhưng hơi sát thương,0
"Âm thanh bé quá, tăng volume nha",0
Bạn có thể giải đáp thắc mắc giúp mình không?,0
Sobbing! Khóc nức nở,0
Không ai thèm quan tâm đâu,1
Thất vọng với update lần này,0
một tác phẩm đẹp từ hình đến tâm,0
ai từng đi rồi sẽ hiểu giá trị của nó,0
fr fr,0
Out of the box thinking,0
"Plot twist đỉnh, bất ngờ vãi!",0
Xin thông tin hỗ trợ gia đình anh này với mọi người ơi,0
"Cơm quê giá cổng trời, ăn xong hết ví 😅",0
nghe am thanh an gion ghe,0
T tưởng trực bảo vệ công an tỉnh ko chứ😂😂😂,0
"Nói gì vậy, tui không hiểu gì hết?",0
nhiều khi tưởng là nhân vật ngoài đời luôn á,0
Stream mà constantly checking phone,1
bị bắt quả tang ánh mắt hình viên đạn,0
dan ong chay xe nguy hiem hon ca phu nu,0
cai mat may map vay ma cung dam livestream a?,1
Không thấy có sự đầu tư,0
Deoca mới thực sự là công ty Việt 🥰,0
Bạn có thể upload thêm hình ảnh không?,0
Easy😂,0
tính ra vậy là dễ chịu rồi đó,0
"Không chê vào đâu được, perfect!",0
sao the,0
Bạn có thể tư vấn thêm cho mình không?,0
Bạn thử nhiều loại chưa?,0
may nghi khoe cai body te hai do la hot a?,1
nhìn cơ bắp của ảnh là pk uy tín r,0
nét diễn đậm chất tiktok nhưng không bị lố,0
Nhìn dậy mà bót với liên😭,0
giờ nghe mấy giọng mới không quen gì hết,0
"Sáng nay đi xe máy rét, hè đâu mất tiêu",0
co phan edit lam roi mat,0
"Setup đỉnh thế, share đi b!",0
tự nhiên nhớ nhỏ bạn hồi nhỏ hay bắt chước giọng,0
"Đã nghèo còn đẻ, tự chuốc khổ",1
vibe này đúng kiểu lớp tui luôn,0
Sản phẩm này có nhiều màu không bạn?,0
nguoi di bo khong co loi rieng,0
phải tao là đau đến mấy cũng phải nhắm mắt 😂😂😂,0
ai cũng xinh chứ không như lớp tôi,0
"Video này đỉnh thật, bạn làm tốt lắm!",0
Bạn đã thử test pin chưa?,0
Bạn gửi kèm hướng dẫn sử dụng nhé,0
"Cơm quê dượng bầu, ăn một lần nhớ cả đời",0
Đừng có láo nháo,1
sao may dam mac bikini voi cai body te hai do?,1
"ăn để hiểu, hiểu xong thì không ăn nữa",0
"Thở sâu vô, đừng căng thẳng!",0
Delivered! Giao hàng đúng hẹn,0
xem xong thấy năng lượng tích cực ghê,0
Không nhận được hướng dẫn sử dụng,0
Hạn chế kiểu này chỉ là tạm thời thôi,0
ccmm may,1
vậy lỡ như bệnh nhân thuộc vua lì đòn thì phải làm sao?,0
có ship xa thì tính thêm là bình thường,0
may nghi post cai do len fb la hay ho lam a?,1
Chỉnh filter hơi lố,0
sao may cu thich di drama voi nguoi khac the?,1
"Crush t nì, OTP số 1 lun!",0
cai body do ma may cung dam mac do bo len fb?,1
"Mày nhái Liên Quân mà dở thế, vcl!",1
com tam bi chay mem,0
Thân hình nhìn men mà cử chỉ giống chị Phiến v 😅,1
Không có lửa làm sao có khói,1
Shop lấy tiền khách rồi im luôn,1
"Xạo quá, đừng đăng tin giả nha!",0
ban quay bang may nao ma chat luong the?,0
"Clip quá nhạt, không xem được hết",0
"Nội dung hơi nhạt, khó theo dõi",0
Flex hard quá bạn ơi,0
"Đang hot topic này, hay lắm!",0
cai status do ma may cung dam viet len fb a?,1
đọc xong cap thấy quắn quéo,0
comment như này dễ khiến người mới tự ti,0
Bối cảnh lặp lại nhiều quá,0
Game chơi nhanh nhàm chán quá,0
tối nào cũng lướt mấy clip kiểu này cho đau lòng chơi,0
Làm video chưa đầu tư,0
lớp tui hồi xưa không ai trang điểm bao giờ,0
Đúng là người không có tâm,1
Heart is full! Tim đầy ấp,0
Không thấy gì đặc biệt sau khi xem,0
"Nghèo còn đẻ, tự chuốc khổ vào thân",1
Tính tiền kiểu này chắc tính cả phí cổng trời 😆,0
Mặt như bánh đa vừng vậy,1
Happy birthday! Chúc bạn luôn vui vẻ,0
Expect carry khi pick support,1
lớp học kiểu gì cũng có người quay story,0
có mấy chỗ còn mắc hơn nhiều á trời,0
"Yêu nội dung của bạn, chất quá trời!",0
Bạn chia sẻ kinh nghiệm đi,0
Report threat suốt ngày,1
"Valentine's Day is coming, tôi cần gấu",0
Post ảnh healthy lifestyle mà sống không healthy,1
Greedy for resources,1
Họ có tâm và có tầm thiệt sự,0
chỉ là clip thôi mà tui tưởng đang mơ,0
co ai xem clip nay luc dang do an khong?,0
Ảnh couple nhìn fake quá,1
"Đồ óc chó, nói nhảm hoài!",1
cai chan ngan tui do ma may cung dam khoe a?,1
Doraemon mà nói giọng miền Trung chắc mắc cười lắm,0
Nhẹ nhàng mà sâu sắc nha,0
di chuyen ca tieng chi 3km,0
Phong cách b t mê xĩu lun!,0
Mày nói lung tung vậy,1
Game sense như không có,1
may co biet cai mat mun do nhin muoi mat sao?,1
"Thương anh lắm, cố lên anh",0
tưởng vô tình ai dè cố ý hết,0
"Dm, clip nì rác vcl, xóa đi!",1
số hưởng nhất VN:)),0
"Video lag quá, fix giùm nha",0
comment này đúng kiểu cười trong nước mắt,0
nuoc mia bi chang ngot,0
Xây dựng vì cộng đồng thực sự,0
"Mát mẻ thế này thích quá, cứ thế này đi",0
Lane phase thua crush,1
Hôm nay trời đẹp ghê,0
tụi nhỏ đọc xong tưởng giỡn là đúng rồi bắt chước,0
Không nhận được phản hồi sau khi góp ý,0
Lúc nào cũng đóng vai đáng thương,1
Càng xem càng thấy dễ thương ghê,0
Đặt hàng mà không có xác nhận,0
"Toàn ăn theo người khác, chẳng sáng tạo gì",1
First blood cho enemy rồi AFK,1
chắc tiền đó là tiền thuê decor chứ không phải đồ ăn,0
Ước gì mày biến mất,1
Thời tiết Hà Nội nay đúng là bất ngờ,0
"1 phần đầy đặn, giá này ok mà",0
Chế độ bảo hành bao lâu vậy shop?,0
vach ke duong khong ro,0
ổng gây mê vật lý kiểu gì vậy🙃dùng quy tắc bàn tay à,0
KDA tệ mà còn flame người khác,1
spill the tea,0
xinh là được tha thứ mọi lỗi lầm,1
"Clip rác thật sự, chẳng mang lại giá trị gì",1
Có tí fame là nghĩ mình là ngôi sao à?,1
sao may dam khoe cai mat xau xi do tren fb vay?,1
Cần thêm hướng dẫn sử dụng,0
comfort food,0
xe rac bi roi rac tren duong,0
Mày đúng là hết thuốc chữa rồi,1
Chơi game như người tàn tật,1
cai cach may viet status nhin la biet khong co hoc!,1
Quán cơm quê mà giá như ăn ở khách sạn 5 sao 😭,0
Video quay ở đâu vậy bạn?,0
tag đúng người thì cap mới có tác dụng nha,0
live laugh love,0
Thấy clip dài dòng quá,0
"Game lag quá, chơi khó chịu thật",0
"tui thấy vậy là được rồi, không đắt đâu",0
"Fake vãi, chả tự nhiên tí nào!",0
ko thich kieu lam video nay,0
Bài này có nhạc nền gì vậy mọi người?,0
Nội dung nhạt như nước lã,0
may nghi may noi gi cung dung tren fb nay a?,1
tôi cười muốn ná thở với chị này,0
coi mà mặt đơ vì cười,0
Mát thế này cứ như mùa đông giữa hè luôn :)),0
Đơn giản là quá thất vọng,1
Stream mà constantly begging for subs,1
Bạn đánh giá thế nào về độ bền?,0
đẹp mà còn học giỏi nữa thì chịu sao nổi,0
tới công chuyện luôn rồi,0
"quang cao hoai, chan vl",0
bác sĩ gì đâu mà như nam chính ngôn tình,0
Post quote như triết gia mà đời sống tệ,1
noi chung la khong an tuong,0
Mua 1 lần chừa đến già luôn,1
Viewer question mà answer như tắc họng,1
"Thở sâu vào, bình tĩnh nào!",0
Nhạc nền hơi ồn ào,0
"Cổ ngắn ngủn, nhìn ngố quá",1
may nghi may la hotface ma cu comment khap noi?,1
Tôi chưa hiểu rõ lắm,0
Ai muốn dùng vẫn có cách thôi,0
banh trang cu nhu cao su,0
slow burn,0
tình đồng đội là thứ không gì thay thế được,0
Tôi đã xem hết video,0
đẹp trai quá đáng luôn,0
Đừng để cảm xúc chi phối suy nghĩ,0
Bạn thật tài năng! Chúc bạn thành công,0
cai anh do ma may cung dam lam anh dai dien a?,1
Chưa cảm nhận được ưu điểm nổi bật,0
ban quay bang may gi ma net the?,0
tks vi da chia se nhe,0
Nhạc nền là bài gì vậy?,0
"Ngáo đá xong kêu tâm thần, chiêu cũ rích",0
Tôi đang quan tâm đến sản phẩm này,0
đừng có phán xét suông hoài vậy,0
"Crush của tui đây, OTP luôn!",0
"Anh Huy làm clip vui quá, xem hoài không chán 😄",0
xem riết tưởng đây là phim ngắn,0
Đặt hàng online như đánh may rủi,1
Reaction video này đi,0
Adorable! Tim tôi tan chảy,0
dùng cap này chắc chắn sẽ dính drama,0
Streamer này chỉ biết nói láo,1
selfie queen,0
Đừng up mấy cái clip kiểu này nữa,1
Bạn có thể gửi link giúp mình không?,0
không gian học mà như tiệc trà,0
ở bình dương kh có bà nào mọc hoa trên đầu đâu 🙂,0
"Đùi to như cái cột nhà, ngại chưa",1
muốn khám bệnh mà sợ hết lịch trước khi đăng ký,0
No big deal! Không sao đâu,0
Mũi tẹt thế mà cũng thích chụp ảnh selfie,1
Food diary,0
xem clip mà quên mất mình đang đau bụng,0
Thấy rõ sự khác biệt qua từng công trình,0
Shop chỉ biết móc hầu bao khách,1
video nay co lien quan toi food tour khong?,0
cả lớp như bước ra từ phim điện ảnh,0
tai nan lien tuc o doan nay,0
Không cấm được thì nên học cách thích nghi,0
ai cũng biết pose dáng hết trơn á,0
"DM tui đi, tui rảnh nè!",0
Post ảnh book recommendation mà chưa đọc,1
giao thong rat hon loan,0
edit loang choang,0
contour snatched,0
một pha xuất hiện không thể nào quên,0
Mày nên đi chữa bệnh tâm lý đi,1
Khoe khoang gì mà nhiều thế?,0
Cảm giác sử dụng không thoải mái,0
Xem mà mát lòng mát dạ ghê,0
Stream mà attitude như ông chủ,1
Xem 10 lần cũng chỉ có thế này thôi à,0
sao ai cũng ăn mặc đẹp vậy trời,0
Video không chạy,0
Đầu óc có vấn đề,1
người muốn đi nvqs thì lại không đc 😌,0
"Coi clip thấy ông này hành động kỳ kỳ, chắc bệnh thật",0
ban hay lam mukbang the nay ha?,0
"Link ở đâu zậy, share đi b!",0
ai khó tính chắc đi về không vui,0
Tissue box empty,0
sao may dam mac do bo voi cai mat map do len fb?,1
Quán cơm quê dượng bầu đúng là số 1 😎,0
cai anh do ma may cung dam lam anh dai dien a?,1
"Nội dung nì chán, cần cải thiện nhìu!",0
người ta bỏ công sức ra nữa chứ,0
Bạn có file đính kèm không?,0
"Không có gì to tát, relax nha!",0
Ảnh authentic self mà fake personality,1
Thành công không phải tự nhiên mà có,0
gi ma,0
vừa mệt vừa tức mà lại buồn cười,0
tùy gu mỗi người thôi mà,0
Bao lâu thì nhận được hàng nhỉ?,0
"b noi dung vl, t cug yk",0
"An ninh lăng yếu kém, cần thay đổi gấp",0
Không thấy vui như quảng cáo,0
Ảnh pet mà nuôi không chu đáo,1
Ảnh car selfie mà xe không phải của mình,1
im di! k ai hoi may het,1
Hẹn gặp lại vào video sau,0
Inting khi không được position,1
Stream mà schedule như con gió,1
Nhìn thôi đã muốn bỏ chạy rồi,1
Sản phẩm này dễ sử dụng không bạn?,0
ngày xưa chỉ có áo trắng quần xanh là xong,0
Clip này đăng lúc nào vậy?,0
quán đẹp để chụp hình chứ đừng đặt kỳ vọng món ăn,0
Tự nhiên thấy yêu đời hơn á 😌,0
ai rồi cũng sẽ hiểu cảm giác này,0
Story template mà điền thông tin fake,1
mày tag ai vô đây là chết với tao,1
Nhận được hàng lỗi phải gửi lại,0
trình độ diễn xuất level tiktok,0
tai sao,0
"Đm, tốn thời gian xem cái này",1
Làm lại video khác được không,0
"Nhìn clip mà thương, xót quá",0
Stream mà cứ như bán hàng online,1
"Có vẻ ổn, nhưng tui chưa chắc",0
ai cũng có quê hương để tự hào mà,0
Tôi chưa từng dùng dòng sản phẩm này,0
23333 trung funny,0
xe oto cho hang thi dong ma lam on,0
rap god,0
Chất lượng âm thanh thấp quá,0
noi gi the,0
Viral quá rồi này,0
nem chua chua lau qua,0
"Đỉnh cao, bạn là huyền thoại thật!",0
t tưởng là meme ai ngờ gây tranh cãi,0
giá trị nằm ở chất lượng món ăn,0
Làm như mình vô tội lắm,1
cai clip nay nhin ma chi muon bo qua ngay!,1
Bạn có ảnh chụp thực tế không?,0
"Đang hot trên mạng, hay lắm bạn!",0
cai clip nay nhin ma chi muon bo qua ngay luon!,1
may co biet cai anh do nhin xau xi ra sao khong?,1
che thieu do,0
Humble brag đúng không?,0
Có cần phải giả tạo vậy không?,1
"e dân bắc ninh nghe cái câu kia cũng sợ,dân BN đông mà",0
"Clip lặp lại ý tưởng mãi, chán quá",0
Giỡn quài bro,0
nét diễn này xứng đáng giải thưởng,0
Stream content như không có preparation,1
mỗi lần buồn tui lại mở Doraemon coi,0
Can't look away,0
Forced! Không natural,0
mỗi vùng đều đáng yêu theo cách riêng,0
Sản phẩm không ra gì nhưng giá cắt cổ,1
dùng app ngân hàng nhớ log out liền,0
Bạn từng bảo hành chưa?,0
nghe am thanh gion thi thich ghe,0
Check biển số xe là ra ngay,0
"Quá nhàm chán, không có điểm nhấn",0
Hàng kém chất lượng kinh hoàng,1
Mage combo skill như random,1
clip nay co dung am thanh binaural khong?,0
Ủa vậy chứ ai tag ny mình vô đây vậy,0
Post motivation mà bản thân lazy,1
mỗi lần đăng nhập là mỗi lần hồi hộp,0
Feed rồi còn toxic nữa,1
Stream mà attitude như diva,1
may nghi may la celeb ma cu khoe tren fb story?,1
Productivity has left the chat,0
Thật sự nể tài năng lồng tiếng này,0
"Bạn ơi, phần này hơi khó hiểu nha",0
Coi riết thành fan luôn rồi đó,0
may co biet minh dang lam tro tren fb khong?,1
thanh niên mẫu mực nè,0
Shop block khách thay vì giải quyết,1
vừa nghe là biết Doraemon ngay,0
unboxing,0
người làm cap có tâm quá đi,0
Farm 200 CS trong 30 phút,1
chốt lại là ai cũng đáng yêu hết,0
"Yêu nội dung của bạn, đỉnh quá!",0
Solo carry wannabe mà feed,1
cai mat may nhin la biet khong co gi hay ho roi!,1
xem roi muon bo theo doi,0
clip vừa hài vừa đáng yêu hết sức,0
mon nay an ngai lam,0
điểm 10 cho thần thái nha,0
Chơi game tệ mà còn dạy người khác,1
Comment về appearance người khác mean,1
Mỗi người đều có câu chuyện riêng,0
cai body do nhin ma chi muon report ngay luon!,1
ăn một lần rồi thôi,0
ai nghĩ ra cap này đúng là thiên tài,0
Chỉnh filter không hợp lý lắm,0
"ủa có ai giống tui không, nghe giọng là biết ai liền",0
Meta slave mà chơi sai meta,1
bạn tui tag ny cũ nó vô rồi 😢,0
"Tâm thần sao biết phá ngai vàng, nghi ngờ lắm",1
do an bi do ra het tui,0
Có vẻ không thú vị lắm,0
Có thể đổi màu không bạn?,0
Bạn có thể review hộp sản phẩm không?,0
Fresh perspective! Góc nhìn mới,0
Người như này gặp ngoài chắc né xa,1
Stream mà lag như rùa bò,1
ai đó quay lén giỏi ghê,0
Tôi sẽ đợi thêm phản hồi trước khi mua,0
góc máy đẹp lạ mà rất điện ảnh,0
Đánh giá tốt toàn seeder thôi,1
Bạn cảm nhận gì về pin dự phòng?,0
ngồi học như đang dự fashion week,0
lúc nào cũng lôi vùng miền ra làm trò cười,0
Thấy cơm quê dượng bầu khịa anh Huy ở đâu? 😄,0
Phát ngôn như thứ thất học,1
"Clickbait à, thất vọng xĩu!",0
tự nhiên bị dính ké vì nơi mình ở,0
Không rõ bạn muốn nói gì,0
xem 1 phut la muon bo,0
"Fake vcl, hok tự nhiên gì hết!",0
nhin do an dep mat qua,0
may nghi khoe cai mat day mun do la hot a?,1
Cảm ơn vì đã làm được điều nhiều người không làm được,0
Bạn chia sẻ thêm hình ảnh được không?,0
"Hài vcl, làm thêm vid hài đi b!",0
cai video do ma may cung tu hao post len fb a?,1
Chỉ mong xã hội nhiều người như vậy thôi,0
Chef's kiss! Hoàn hảo,0
"Không như kỳ vọng, hơi thất vọng",0
Nhìn bạn mà muốn giảm cân luôn đó,1
xem mà nhớ thời học trò ghê,0
quay vậy thôi chứ chắc học cũng mệt lắm,0
Sản phẩm nhận được không phải hàng mới,0
Too much! Quá đà rồi,0
Stream setup như thời đồ đá,1
Quá thất vọng về chất lượng phục vụ,1
"Clip quá ngắn, chưa cảm nhận được gì",0
t muốn gỡ cái cap này xuống quá,0
Không khuyến khích mọi người mua,0
Quán cơm quê dượng bầu có chi nhánh ở Dubai không? 😆,0
không biết là diễn hay thật vậy nữa,0
Foreshadowing! Báo hiệu trước,0
Good things take time,0
Xem mà cười không ngậm được mồm 🤣,0
Delivered! Giao hàng đúng hẹn,0
"Ngầu lòi, tui respect bạn luôn!",0
Người đâu vừa lùn vừa béo,1
Giọng đã chua lại còn mặt xấu,1
noi nhieu ma chang co noi dung,0
Tưởng sao hóa ra cũng cùng một giuộc,1
Răng khểnh lộn xộn nhìn kém duyên,1
"OK, tui hiểu rồi",0
tình yêu đúng là rối ren thiệt,0
Sản phẩm này cần lưu ý gì khi sử dụng?,0
trải nghiệm một lần để biết rõ bản thân hơn,0
Nội dung không rõ ràng,0
Thích mấy nội dung nhẹ nhàng vậy,0
"Sáng tạo vcl, lần đầu tui thấy!",0
noi lan man,0
cái này là cạn lời thật sự,0
Làm người mà vô dụng hết phần thiên hạ,1
Tính cách con người không thể hiện hết trong 1 clip,0
thiếu đúng cái giường,0
quay dau khong bao xinhan,0
clip nay co dung filter gi khong?,0
nuoc mam loang loet,0
mood,0
"Có gì đó không đúng, nghi ngờ ghê",0
"Ve chắc shock, hè mà lạnh thế này :)))",1
thân hình lực điền\nnhưng cất tiếng lại là tuổi thơ,0
dựng đơn giản mà hiệu quả cực kỳ,0
"Chán thật, nội dung này không hợp tui",0
"Nghèo còn đẻ, đúng là tự làm khổ mình",1
cai cach may comment tren fb nhin la biet vo hoc!,1
Không thích chế độ chơi mới,0
coi clip xong phải vô comment cười xỉu,0
Đi 2 năm xong rồi về còn được tiếng thơm chú bộ đội,0
tui từng tưởng nhân vật tự nói tiếng Việt luôn,0
Comment xin follow back như ăn mày,1
"Xúc động quá, khóc thật luôn!",0
Chat rules mà không enforce,1
Spoiled! Được nuông chiều quá,0
nam nao,0
"Tks b nhìu, info hữu ích vcl!",0
cai livestream do nhin ma chi muon tat ngay!,1
Xài tool là vào được hết á,0
Chat toxic mà streamer encourage,1
"Video dài quá, cắt bớt đi bạn",0
noi doi nhieu,0
Mấy pha xử lý đỉnh cao dữ ha,0
clip nhìn lạ mắt nhưng chưa đọng lại gì,0
"thấy vậy mà ngon đó, đừng đánh giá sớm",0
"OK, tui sẽ check sau",0
"Link ở đâu vậy, share đi bạn!",0
Có warranty không?,0
cai mat may nhin la biet khong co tuong lai roi!,1
"Đẻ con ra mà ko lo nổi, nghĩ sao nổi",0
Phí dung lượng mạng quá,1
Hy vọng sẽ có thêm nhiều công ty như vậy,0
"ai lồng Jaian vậy trời, ghê ác",0
Bạn thấy thao tác sử dụng có đơn giản không?,0
trong tìm thức tui đã gật đầu theo ổng,0
Bạn chia sẻ thêm cảm nhận cá nhân nhé,0
co ai thu lam mon nay chua?,0
"Sinh con ra mà ko lo được, ích kỷ vl",1
Chưa có trải nghiệm tốt với dịch vụ,0
Thanks bạn! Info hữu ích lắm,0
Chơi game mà skill như newbie,1
quán có nổi tiếng thật không hay do seeding?,0
còn ai nhớ bài hát này không 😢,0
sao may dam post cai video te hai do len fb?,1
hy vọng mọi người đọc comment kỹ trước khi phản ứng,0
"Tìm trận lâu quá, chờ mãi không được chơi",0
Foreshadowing! Báo hiệu trước,0
vui thì vui chứ đừng xúc phạm nhau,0
Bạn thấy ổn không?,0
Ship COD được không?,0
"Đồ thì hỏng, giao lại còn thiếu",1
cai body do ma may cung dam livestream tren fb?,1
"Chill đi bạn ơi, bình tĩnh nào!",0
"mọi người tag đúng người nha, đừng nhầm là toang á",0
mọi thứ đều lấp lánh trừ bài giảng,0
T single mà coi nì buồn vcl!,0
Nội dung không hợp với tôi,0
"Coi clip thấy ông này lạ lắm, chắc bệnh nặng",0
giống như đang xem một giấc mơ vậy,0
Đóng gói không cẩn thận,0
clip này là chân ái hôm nay của tui,0
red carpet look,0
"Hài hước ghê, phá ngai mà tỉnh như sáo",0
Không còn hàng đúng mẫu tôi cần,0
Video dài dòng quá,0
"cha lua thiu, hoi moc",0
"Bảo hành lâu quá, chưa nhận được phản hồi",0
Cần cải thiện một số điểm,0
"Hơi khó hiểu, bạn giải thích thêm nha",0
Ai có thông tin hỗ trợ thì share nha,0
law of attraction,0
Story behind the scenes mà staged,1
Streamer này nên đi học lại cách nói chuyện,1
Clip này có tiếng không bạn?,0
Bạn đang dùng điện thoại gì quay vậy?,0
Không thấy hài hước gì hết,0
cười như nắng mai vậy đó,0
ở một câu chuyện khác: cô gái VN cần đảm 1 mình,0
kết thúc bất ngờ thật,0
"Cũ qué, t thấy nhạt vcl!",0
Nay tôi học được bài học lớn,0
Tưởng thật hoá ra là diễn,1
Xem clip mà không hiểu nổi ý nghĩa,0
"Game không ổn định, dễ bị disconnect",0
soi nhanh dữ v,0
sao may khong tu nhin lai minh truoc khi viet status?,1
Post ảnh humble mà bragging constantly,1
Chất lượng dịch vụ chưa ổn định,0
Ăn cơm quê mà giá như đi du lịch Dubai 😭,0
không ai bắt ép ai mua hết,0
Stream mà lighting như hầm mộ,1
Bạn update firmware chưa?,0
Không thấy như quảng cáo,0
vsco girl,0
quán nên xem lại giá chứ khách phản ứng dữ lắm rồi,0
có đi mới thấy cha mẹ ngoài đời cực khổ ra sao,0
2 lông mày của t bắt đầu skinship với nhau sau khi đọc cap,0
Giao hàng COD mà thiếu tiền thừa,1
Bạn có thể ghi chú thêm cho mình không?,0
Cần thêm ý kiến khách hàng thực tế,0
Try hard quá không?,0
Clip không có sự sáng tạo,0
ủa không phải là con gái lồng Doraemon hả?,0
Tai to mặt lớn như voi luôn,1
Nội dung clip hơi khó hiểu,0
kịch bản phim thanh xuân đây rồi,0
Link tải ở đâu vậy bạn?,0
Video ngắn quá không hiểu nổi,0
Bạn có thể gửi file báo giá không?,0
mỗi lần stress tui lại mở mấy clip này ra xem,0
Shop lừa đảo thế mà còn ngang nhiên,1
có ai cảm thấy bị chữa lành tinh thần không?,0
Quán này chắc bán cả bình nguyên vô tận 😆,0
Game này hay lỗi đăng nhập,0
Bạn có livestream không vậy?,0
vietnamese kiss,0
cai anh do nhin cai body may ma muon block ngay!,1
lol rat hai,0
"Cơm quê giá thượng, ăn xong muốn bay 😄",0
thấy quảng cáo hay chứ ăn thì như cơm sinh viên,0
Hệ thống hướng dẫn game quá sơ sài,0
Tôi ship hai bạn này!,0
I'm not ready for spoilers,0
"Ờ, tui sẽ check sau",0
Game quá nhiều quảng cáo gây khó chịu,0
"Xạo qué, đừng post tin fake nha!",0
Clip quá ngắn không đủ hiểu,0
"Nhìn anh đứng lặng lẽ mà xót, ai giúp được thì giúp đi",0
Chả hiểu sao có người đăng ký kênh này,1
"Nói gì thế, tui hổng hiểu?",0
Không thấy vui như giới thiệu,0
Heart is full! Tim đầy ấp,0
OK bạn ơi,0
Bạn giải thích rõ hơn được không?,0
vibe check,0
cai video do ma may cung dam livestream tren fb a?,1
bi CSGT thoi vi loi nho nhat,0
Streamer chỉ biết complain về mọi thứ,1
Đặt hàng như đi ăn xin,1
cai status nay ma may cung tu hao share len a?,1
Thời tiết Hà Nội đúng là drama queen,0
"Shop lươn lẹo, không biết giữ chữ tín",1
"Chúc b ra vid mới, đỉnh vl!",0
trứng chiên nhưng chiên cả lòng tin người ăn,0
cung hay,0
cơ bắp vậy chắc bệnh nhân không dám than đau,0
mấy đứa hay bảo chỉ là bạn đâu hết rồi?,1
gặp bác sĩ như này ai mà không chịu trị liệu,0
Ai ngờ hè mà lôi chăn bông ra đắp :)),0
mọi người nên xem để tránh bị lừa nha,0
cai status nay ma may cung tu hao share len a?,1
duong nay cu mua la ngap,0
Có clip nào chất lượng đâu mà khoe,1
Có thể mở hộp sản phẩm không bạn?,0
"Không có gì to tát, relax nha!",0
1 câu thần chú như bùa hộ thân.\nnằm ngay trung tâm quận 1,0
dark academia,0
Quán nằm ở Nguyễn Huệ nên giá trên trời hả?,0
mệt chết :))),0
Da sần sùi như vỏ cam,1
Perfect match! Đôi hoàn hảo,0
Điều thứ nhất là k để tiền trong tk 😂,0
giá này chắc bao gồm cả tiền thương hiệu,0
"Nhàm chán, tui lướt qua luôn",0
Hỗ trợ khách hàng kém lắm,0
Mua hàng như mua phiền toái,1
Có thể là vậy,0
